City_ID,City,Country,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
472,Kutum,SD,14.2,24.6667,74.44,56,8,2.21,clear sky
473,Maragogi,BR,-9.0122,-35.2225,73.0,83,33,9.13,scattered clouds
474,Fez,MA,34.0372,-4.9998,61.05,63,0,1.14,clear sky
475,Manokwari,ID,-0.8667,134.0833,84.47,66,43,10.04,scattered clouds
476,Xinyang,CN,32.1228,114.0656,98.87,34,27,14.81,scattered clouds
477,Henties Bay,NA,-22.116,14.2845,55.08,90,5,6.06,clear sky
478,Taltal,CL,-25.4,-70.4833,58.33,73,15,2.51,few clouds
479,Kiboga,UG,0.9161,31.7742,62.8,90,85,0.67,overcast clouds
480,Kokopo,PG,-4.352,152.2633,85.23,60,8,5.64,clear sky
481,Ornskoldsvik,SE,63.2909,18.7153,43.75,100,100,3.44,mist
482,Zarand,IR,30.8127,56.564,71.64,16,0,1.16,clear sky
483,Mlonggo,ID,-6.5333,110.7,88.92,57,74,5.53,broken clouds
484,Udalguri,IN,26.7667,92.1333,83.5,71,100,4.23,overcast clouds
485,Tanete,ID,-3.9443,119.7848,90.54,55,100,7.76,overcast clouds
486,Vila Franca Do Campo,PT,37.7167,-25.4333,73.2,82,95,11.68,overcast clouds
487,Petushki,RU,55.9264,39.461,50.54,93,68,9.1,broken clouds
488,Lata,PT,40.1629,-8.3327,53.08,54,34,4.03,scattered clouds
489,Kabo,CF,7.6994,18.629,70.18,95,100,2.19,overcast clouds
490,Tura,IN,25.5198,90.2201,75.47,96,100,2.17,light rain
491,Kruisfontein,ZA,-34.0033,24.7314,53.22,88,28,4.61,scattered clouds
492,Laguna,US,38.421,-121.4238,70.77,77,0,9.22,clear sky
493,Betanzos,ES,43.2804,-8.2147,61.45,89,20,2.3,fog
494,Kitimat,CA,54.0524,-128.6534,57.58,24,100,1.01,overcast clouds
495,Adre,TD,13.4667,22.2,73.11,67,6,4.25,clear sky
496,Husavik,IS,66.0449,-17.3389,44.82,94,100,6.08,overcast clouds
497,Elko,US,41.0002,-115.5012,53.64,37,21,5.01,few clouds
498,Talaya,RU,61.3833,152.75,25.2,79,100,6.35,overcast clouds
499,Killybegs,IE,54.6333,-8.45,54.57,74,73,13.67,broken clouds
500,Kralendijk,BQ,12.15,-68.2667,84.18,84,20,12.66,few clouds
501,Lima,PE,-12.0432,-77.0282,59.9,84,100,14.97,overcast clouds
502,Alto Araguaia,BR,-17.3147,-53.2153,76.59,58,88,7.31,overcast clouds
503,Cacu,BR,-18.5567,-51.1308,75.87,63,35,3.44,scattered clouds
504,Kathmandu,NP,27.7167,85.3167,75.42,73,40,2.3,scattered clouds
505,Kirkwall,GB,58.9848,-2.9587,51.96,87,40,19.57,scattered clouds
506,Mogadishu,SO,2.0371,45.3438,78.67,78,40,12.66,scattered clouds
507,Morondava,MG,-20.2833,44.2833,73.56,74,0,2.84,clear sky
508,Buckeye,US,33.3703,-112.5838,88.77,39,8,4.81,clear sky
509,Phan Thiet,VN,10.9333,108.1,85.93,64,100,4.74,overcast clouds
510,Kyra,RU,49.5776,111.9753,35.85,30,100,14.65,overcast clouds
511,Bitung,ID,1.4451,125.1824,85.05,74,94,6.17,moderate rain
512,Sampit,ID,-2.5333,112.95,89.22,62,77,1.74,broken clouds
513,Povenets,RU,62.8487,34.8262,38.91,92,80,4.74,broken clouds
514,Oranjemund,NA,-28.55,16.4333,53.42,95,1,3.6,clear sky
515,Vikhorevka,RU,56.1201,101.1636,29.79,82,100,11.25,light snow
516,Port Shepstone,ZA,-30.7414,30.455,66.45,84,100,3.51,overcast clouds
517,Bowen,AU,-20.0167,148.2333,77.47,57,60,10.02,broken clouds
518,Ishigaki,JP,24.3448,124.1572,87.93,70,20,11.5,few clouds
519,Adrar,MR,20.5022,-10.0711,77.05,25,1,8.57,clear sky
520,Grindavik,IS,63.8424,-22.4338,46.87,93,100,29.93,light intensity drizzle
521,Yenagoa,NG,4.9247,6.2642,73.92,96,100,0.54,moderate rain
522,Torrington,US,41.8007,-73.1212,58.44,61,100,5.01,overcast clouds
523,Dudinka,RU,69.4058,86.1778,27.63,82,100,7.78,overcast clouds
524,Avera,US,33.194,-82.5271,67.51,77,28,7.2,scattered clouds
525,Bandarbeyla,SO,9.4942,50.8122,77.77,76,78,23.22,broken clouds
526,Maldonado,UY,-34.6667,-54.9167,53.22,86,99,3.58,overcast clouds
527,Touros,BR,-5.1989,-35.4608,75.78,81,13,15.03,few clouds
528,San Juan,AR,-31.5375,-68.5364,69.46,36,0,2.64,clear sky
529,Georgiyevskoye,RU,58.731,45.024,54.48,98,100,7.29,overcast clouds
530,Kyshtovka,RU,56.555,76.6271,36.63,51,10,1.52,clear sky
531,Okha,RU,53.5739,142.9478,49.62,47,93,11.16,overcast clouds
532,Skibbereen,IE,51.55,-9.2667,54.1,88,100,5.82,overcast clouds
533,Kaduqli,SD,11.0167,29.7167,71.8,85,4,2.44,clear sky
534,Namibe,AO,-15.1961,12.1522,62.96,92,24,1.72,few clouds
535,Santa Maria Del Oro,MX,25.9333,-105.3667,62.83,74,95,6.13,overcast clouds
536,Santa Vitoria,BR,-18.8386,-50.1214,75.65,63,12,6.35,few clouds
537,Norsup,VU,-16.0667,167.3833,83.03,66,20,2.1,few clouds
538,Tondano,ID,1.3038,124.9112,77.09,70,79,3.6,broken clouds
539,Lixourion,GR,38.2019,20.4314,70.03,70,22,19.84,few clouds
540,Rocha,UY,-34.4833,-54.3333,48.52,90,83,2.89,broken clouds
541,Oleksandrivka,UA,48.9634,32.2349,60.67,93,100,7.65,moderate rain
542,Yar-Sale,RU,66.8333,70.8333,32.86,98,100,15.5,light snow
543,Sergiyevsk,RU,53.9413,51.165,53.04,60,100,10.87,overcast clouds
544,Hermagor,AT,46.6272,13.3672,50.56,94,17,3.56,few clouds
545,Antsohihy,MG,-14.8796,47.9875,70.79,54,5,8.19,clear sky
546,Batsfjord,NO,70.6345,29.7185,35.53,93,75,3.44,broken clouds
547,Bac Lieu,VN,9.285,105.7244,82.71,75,100,5.28,overcast clouds
548,Pangai,TO,-19.8,-174.35,78.91,65,40,16.11,scattered clouds
549,Carsamba,TR,41.1989,36.7219,64.78,52,21,6.2,few clouds
550,Teguise,ES,29.0605,-13.564,66.42,83,20,4.61,few clouds
551,Fare,PF,-16.7,-151.0167,78.57,68,65,12.3,broken clouds
552,Zyryanka,RU,65.75,150.85,30.97,66,100,7.92,overcast clouds
553,Pasinler,TR,39.9803,41.6764,36.59,52,4,2.04,clear sky
554,Luanda,AO,-8.8368,13.2343,71.6,94,75,6.91,broken clouds
555,Acajutla,SV,13.5928,-89.8275,77.88,87,100,9.26,light rain
556,Murray Bridge,AU,-35.1167,139.2667,77.34,33,77,4.79,broken clouds
557,Waipawa,NZ,-41.4122,175.5153,48.22,98,100,11.52,overcast clouds
558,Gwadar,PK,25.1216,62.3254,80.2,75,8,6.44,clear sky
559,Bamiantong,CN,44.9333,130.5333,74.39,53,4,9.93,clear sky
560,Aleksandrov Gay,RU,50.147,48.5704,60.35,81,57,6.46,broken clouds
561,Codrington,AU,-38.2667,141.9667,60.04,70,74,9.62,broken clouds
562,Hambantota,LK,6.1241,81.1185,86.34,70,40,16.11,scattered clouds
563,Prince Rupert,CA,54.3161,-130.3201,53.69,100,100,10.36,overcast clouds
564,Pisco,PE,-13.7,-76.2167,60.85,82,0,9.22,clear sky
565,The Valley,AI,18.217,-63.0578,82.09,80,100,14.65,overcast clouds
566,Salalah,OM,17.0151,54.0924,78.78,80,77,6.38,broken clouds
567,Ballina,AU,-28.8667,153.5667,62.02,85,100,9.6,overcast clouds
568,Gualaceo,EC,-2.9,-78.7833,58.66,95,46,3.8,scattered clouds
569,Mayo,US,38.8876,-76.5119,62.94,95,100,5.01,light rain
570,Karlskoga,SE,59.3267,14.5239,49.32,94,100,4.07,light rain
571,Panama City,PA,8.9936,-79.5197,76.95,91,20,2.3,few clouds
572,Beyneu,KZ,45.3167,55.2,56.98,41,51,17.36,broken clouds
573,Safranbolu,TR,41.2508,32.6942,61.61,60,67,2.24,broken clouds
574,Bari,IT,41.1177,16.8512,62.87,66,0,6.91,clear sky
575,Nishihara,JP,26.1842,127.7558,87.08,62,40,11.5,scattered clouds
576,Dauphin,CA,51.1494,-100.0502,41.14,81,0,0.0,clear sky
577,Xuddur,SO,4.1213,43.8894,71.17,67,29,13.85,scattered clouds
578,Altyn-Topkan,TJ,40.6528,69.5998,46.87,28,12,1.34,few clouds
579,Forrest City,US,35.0081,-90.7898,58.89,31,0,8.93,clear sky
580,Santarem,BR,-2.4431,-54.7083,74.17,81,33,0.09,scattered clouds
581,Yatou,CN,37.15,122.3833,71.4,98,100,21.81,overcast clouds
582,Las Cruces,US,32.3123,-106.7783,75.96,36,75,4.61,broken clouds
583,Sheregesh,RU,52.9209,87.9869,32.11,68,52,3.06,broken clouds
584,Sakaiminato,JP,35.55,133.2333,80.53,57,75,9.22,broken clouds
585,Thinadhoo,MV,0.5333,72.9333,81.91,75,65,15.19,broken clouds
586,Liuzhou,CN,24.3126,109.3892,88.59,58,27,5.14,scattered clouds
587,Fortuna,US,40.5982,-124.1573,58.66,87,67,1.97,broken clouds
588,Civita Castellana,IT,42.2952,12.4092,62.8,83,0,1.61,clear sky
589,Kalisz,PL,51.7611,18.091,52.5,80,100,15.73,overcast clouds
590,Barra Do Garcas,BR,-15.89,-52.2567,76.77,60,84,4.16,broken clouds
591,Zhigansk,RU,66.7697,123.3711,28.06,65,60,2.46,broken clouds
592,Lasa,IT,46.6166,10.7002,46.36,98,78,7.05,broken clouds
593,Aberfeldy,GB,56.62,-3.8645,48.49,77,95,9.06,overcast clouds
594,Itarema,BR,-2.9248,-39.9167,77.67,84,59,16.91,broken clouds
595,Junction City,US,39.0286,-96.8314,64.4,54,4,3.0,clear sky
596,Ambilobe,MG,-13.2,49.05,71.37,55,0,5.28,clear sky
597,Karratha,AU,-20.7377,116.8463,84.2,37,0,16.17,clear sky
598,Ontario,US,34.0633,-117.6509,70.86,79,0,11.5,clear sky
599,Varzea Da Palma,BR,-17.5981,-44.7308,74.66,60,39,2.57,scattered clouds
600,Hohhot,CN,40.8106,111.6522,71.89,56,0,2.24,clear sky
601,Tongren,CN,27.7172,109.1853,92.44,44,33,8.95,scattered clouds
602,Palu,ID,-0.8917,119.8707,89.91,62,65,3.71,broken clouds
603,Puerto Madero,MX,14.7208,-92.4215,78.3,83,97,4.56,overcast clouds
604,Khambhat,IN,22.3,72.6167,83.93,65,0,6.78,clear sky
605,Chumikan,RU,54.7183,135.315,44.13,65,100,7.14,overcast clouds
606,Zaykovo,RU,57.5613,62.7568,37.92,72,72,7.94,broken clouds
607,Sisimiut,GL,66.9395,-53.6735,31.42,87,94,6.91,overcast clouds
608,Wahiawa,US,21.5028,-158.0236,80.76,74,45,6.91,scattered clouds
609,Mundo Nuevo,MX,18.7,-95.5,76.33,73,15,5.61,few clouds
610,Beira,MZ,-19.8436,34.8389,68.09,100,20,5.99,few clouds
611,Urumqi,CN,43.801,87.6005,34.75,70,0,6.71,clear sky
612,Villa Carlos Paz,AR,-31.4241,-64.4978,60.39,68,0,3.0,clear sky
613,Yulara,AU,-25.2406,130.9889,75.81,48,82,12.55,broken clouds
614,Iznik,TR,40.4286,29.7211,80.98,43,100,6.4,light rain
615,Preston,GB,53.7667,-2.7167,55.85,88,45,6.82,scattered clouds
616,Namatanai,PG,-3.6667,152.4333,85.73,63,10,7.2,clear sky
617,Vigrestad,NO,58.5667,5.7,51.48,77,36,5.75,light rain
618,Ardakan,IR,32.31,54.0175,72.09,39,0,10.78,clear sky
619,Kirkenes,NO,69.7271,30.0458,39.42,93,100,9.22,overcast clouds
620,Coari,BR,-4.085,-63.1414,72.1,96,100,1.48,overcast clouds
621,Chulym,RU,55.0997,80.9572,37.4,60,17,2.13,few clouds
622,Ratnagiri,IN,16.9833,73.3,79.99,83,51,4.0,broken clouds
623,Vari,GR,37.8312,23.8081,78.85,61,0,8.99,clear sky
624,Shingu,JP,33.7333,135.9833,78.19,63,17,4.83,few clouds
625,Khani,GE,41.9563,42.9566,49.57,61,19,6.24,few clouds
626,Talcahuano,CL,-36.7167,-73.1167,53.28,94,100,10.36,overcast clouds
627,San Joaquin,US,37.9333,-121.3011,69.51,73,74,5.55,broken clouds
628,Asfi,MA,32.2994,-9.2372,70.16,70,39,6.06,scattered clouds
629,Valparaiso,CL,-33.0393,-71.6273,56.48,94,100,6.91,haze
630,Nalut,LY,30.3333,10.85,71.44,82,2,21.34,clear sky
631,Coron,PH,11.9986,120.2043,87.46,62,99,4.45,overcast clouds
632,Buraydah,SA,26.326,43.975,66.65,16,0,2.48,clear sky
633,Wichian Buri,TH,15.6578,101.106,80.37,84,100,2.06,light rain
634,Havre,FR,49.5833,0.3333,65.19,100,100,9.22,light rain
635,Leh,IN,34.1667,77.5833,47.05,44,22,5.55,few clouds
636,Abeche,TD,13.8292,20.8324,78.17,57,9,6.8,clear sky
637,Agadez,NE,19.75,10.25,85.64,26,22,9.75,few clouds
638,Hwange,ZW,-18.3693,26.5019,68.45,34,0,2.39,clear sky
639,Matagami,CA,49.7502,-77.6328,33.91,93,0,6.91,clear sky
640,Winnemucca,US,40.973,-117.7357,59.88,32,2,2.59,clear sky
641,Alikalia,SL,9.1667,-11.4,68.27,99,100,2.04,light rain
642,Sibolga,ID,1.7427,98.7792,78.69,88,100,2.13,overcast clouds
643,Luebo,CD,-5.35,21.4167,68.92,99,98,1.95,overcast clouds
644,Arman,RU,59.7,150.1667,43.02,42,17,4.9,few clouds
645,Tocopilla,CL,-22.092,-70.1979,60.78,63,3,3.22,clear sky
646,Crystal Beach,CA,42.8699,-79.0583,59.56,77,99,17.27,overcast clouds
647,Bandar-E Lengeh,IR,26.5579,54.8807,82.51,78,1,4.61,haze
648,Atasu,KZ,48.6814,71.6433,38.07,39,0,12.03,clear sky
649,Matelandia,BR,-25.2408,-53.9964,59.23,97,0,3.13,clear sky
650,Tokur,RU,53.1333,132.9,34.34,97,100,5.41,light snow
651,Erzin,TR,36.9559,36.2,73.13,53,0,2.26,clear sky
652,Kysyl-Syr,RU,63.8986,122.7617,30.65,58,97,4.32,overcast clouds
653,Alihe,CN,50.5667,123.7167,46.65,54,100,9.51,overcast clouds
654,Keti Bandar,PK,24.1447,67.4497,83.77,59,99,12.17,overcast clouds
655,Gorom-Gorom,BF,14.4439,-0.2361,82.04,62,70,8.88,broken clouds
656,Galle,LK,6.0367,80.217,82.63,77,92,19.28,overcast clouds
657,Tripoli,LY,32.8752,13.1875,75.67,65,1,14.88,clear sky
658,Mezen,RU,65.8522,44.24,39.6,97,97,4.25,overcast clouds
659,Kristianstad,SE,56.0313,14.1524,51.94,95,40,8.05,scattered clouds
660,Kaoma,ZM,-14.7833,24.8,61.47,43,3,5.99,clear sky
661,San Cristobal,VE,7.7669,-72.225,68.18,90,46,1.88,scattered clouds
662,Berekum,GH,7.4534,-2.584,69.85,98,96,4.83,overcast clouds
663,Anloga,GH,5.7947,0.8973,76.62,88,94,8.01,light rain
664,Aklavik,CA,68.2191,-135.0107,30.2,94,100,14.29,overcast clouds
665,Metkovic,HR,43.0542,17.6483,54.07,88,0,2.93,clear sky
666,Taksimo,RU,56.3444,114.8794,32.07,44,100,12.33,overcast clouds
667,Jiuquan,CN,39.7432,98.5174,44.02,16,100,8.16,overcast clouds
668,Mantua,IT,45.1667,10.7833,54.64,88,13,3.6,few clouds
669,Jasper,US,37.2001,-94.3502,61.02,55,58,9.37,broken clouds
670,Montelimar,FR,44.5584,4.7509,60.75,92,19,5.06,few clouds
671,Jardim,BR,-21.4803,-56.1381,68.4,90,1,2.21,clear sky
672,Tabas,IR,33.5959,56.9244,76.82,20,0,1.41,clear sky
673,Sinnamary,GF,5.3833,-52.95,77.95,90,39,6.62,scattered clouds
674,Matara,LK,5.9485,80.5353,82.29,80,94,15.77,overcast clouds
675,Deerfield Beach,US,26.3184,-80.0998,81.01,82,91,6.53,overcast clouds
676,La Reforma,MX,25.0833,-108.05,80.67,70,1,1.39,clear sky
677,Isla Mujeres,MX,21.2311,-86.731,75.16,76,99,6.46,overcast clouds
678,Mancora,PE,-4.1078,-81.0475,69.03,75,13,7.27,few clouds
679,Magadi,IN,12.9667,77.2333,73.56,80,100,9.82,overcast clouds
680,Chipinge,ZW,-20.1883,32.6236,59.85,56,0,2.75,clear sky
681,Marsa Matruh,EG,31.3525,27.2453,75.4,78,0,8.05,clear sky
682,Cayenne,GF,4.9333,-52.3333,75.24,94,0,1.14,clear sky
683,Pakdasht,IR,35.4752,51.6807,68.0,33,0,3.49,clear sky
684,Mokhotlong,LS,-29.2894,29.0675,52.21,23,30,2.04,scattered clouds
685,Najran,SA,17.4924,44.1277,65.05,38,5,4.03,clear sky
686,Zeya,RU,53.75,127.2667,39.58,97,100,1.54,overcast clouds
687,Yelizovo,RU,53.1873,158.3805,50.14,49,75,18.01,broken clouds
688,Chiang Klang,TH,19.2938,100.8617,76.19,98,100,1.14,overcast clouds
689,Port-Gentil,GA,-0.7193,8.7815,77.0,85,89,11.18,light rain
690,Abu Kamal,SY,34.4506,40.9171,75.25,22,0,10.25,clear sky
691,Magadan,RU,59.5667,150.8,42.53,44,18,3.65,few clouds
692,Mizdah,LY,31.4451,12.9801,67.95,80,5,6.93,clear sky
693,Shenzhen,CN,22.5455,114.0683,90.14,68,35,12.03,scattered clouds
694,High Level,CA,58.5169,-117.136,68.02,39,80,9.37,broken clouds
695,George Town,MY,5.4112,100.3354,85.95,74,20,6.91,few clouds
696,Lovington,US,32.944,-103.3485,68.04,38,4,1.01,clear sky
697,Ulladulla,AU,-35.35,150.4667,60.35,57,26,8.79,scattered clouds
698,Kuminskiy,RU,58.6667,66.5667,33.69,56,22,8.95,few clouds
699,Portland,US,45.5234,-122.6762,75.09,59,0,7.0,clear sky
700,Tessalit,ML,20.1986,1.0114,79.25,53,91,1.48,overcast clouds
701,Dunmore Town,BS,25.5,-76.65,82.49,74,2,9.01,clear sky
702,Tarakan,ID,3.3,117.6333,80.1,89,40,3.44,scattered clouds
703,Quirinopolis,BR,-18.4483,-50.4517,75.97,61,27,5.32,scattered clouds
704,Port Augusta,AU,-32.5,137.7667,79.43,21,100,1.81,overcast clouds
705,Sumbe,AO,-11.2061,13.8437,71.78,90,65,7.14,broken clouds
706,Acarau,BR,-2.8856,-40.12,77.72,84,51,17.11,broken clouds
707,Zhongshu,CN,24.5167,103.7667,70.12,77,99,4.34,overcast clouds
708,Tiznit,MA,29.5833,-9.5,69.42,42,1,1.99,clear sky
709,Derzhavinsk,KZ,51.1,66.3167,35.91,39,3,8.86,clear sky
710,Council Bluffs,US,41.2619,-95.8608,66.76,52,0,4.61,clear sky
